category,system,instruction,context,question,response
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma organic food products jasari cold-pressed oils, whole grains, ra herbal teas available cha. Delivery timing 3-6 din samma ho, ra sabai orders ma eco-friendly packaging use garincha. Bulk purchase ma upto 15% discount available cha.",Herbal teas ko bulk purchase discount kasari applicable huncha?,Herbal teas ko bulk purchase discount order quantity threshold pugda automatically apply huncha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma digital subscriptions jasari e-magazines, streaming services, ra online learning platforms offer garcha. Monthly ra yearly plans available cha. Cancelation process app settings ma 'Manage Subscription' section bata garna milcha.",Streaming service subscription cancel garna process kasari cha?,Streaming service subscription cancel garna app ko 'Settings' ma 'Manage Subscription' ma click garera cancel garnu hos.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform le premium chocolates jasari dark chocolate bars, truffles, ra hampers sell garcha. Delivery timing 3-5 din samma ho, ra temperature-controlled packaging ko suwidha cha. Returns ko lagi sirf damaged items ko claim applicable huncha.",Premium chocolates ko temperature-controlled packaging confirm kasari huncha?,Premium chocolates ko packaging confirmation invoice ya product description ma clearly mentioned huncha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma smart home devices jasari smart bulbs, security cameras, ra voice assistants available cha. Delivery timing 4-7 din samma ho, ra return policy unused products ko lagi 10 din samma cha. Installation service additional charge ma available huncha.",Smart home device ko installation service kasari book garna sakchhu?,Smart home device ko installation service 'Add Installation' option checkout ma select garera book garna sakchhu.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma fitness equipment jasari treadmills, dumbbells, ra yoga mats available cha. Delivery timing 5-10 din samma ho, ra sabai orders ma free assembly service cha. Return policy defective items ko lagi 7 din samma applicable cha.",Treadmill ko free assembly service confirm kasari garna sakchhu?,Treadmill ko free assembly service invoice ma ya order confirmation email ma clearly mentioned huncha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma premium footwear jasari leather boots, running shoes, ra casual sneakers available cha. Delivery time 5-8 din samma cha, ra size exchange option unused items ko lagi 7 din bhitra applicable cha. Sabai footwear ko size guide product page ma available huncha, jaha measurements ra foot shape ko basis ma correct size choose garna milcha. Warranty defective items ko lagi 3 months samma applicable cha, ra invoice ko saath claim garnu parcha.",Correct size kasari choose garna sakchhu?,"Correct size choose garna product page ma available size guide follow garnu hos, jaha foot measurements ra shape ko basis ma details mentioned huncha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma kitchenware jasari stainless steel cookware sets, non-stick pans, ra ceramic bakeware available cha. Delivery 3-6 din samma ho, ra return policy unused products ko lagi 10 din samma cha. Sabai kitchenware BPA-free materials ko use garera baneko cha, ra safety standards product description ma clearly mentioned huncha. Replacement requests defective items ko lagi within 7 din ma initiate garna parcha, ra product ko photo upload mandatory huncha.",Kitchenware ko safety standards confirm kasari garna sakchhu?,Kitchenware ko safety standards product description section ma clearly mentioned huncha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma travel accessories jasari luggage bags, travel pillows, ra universal adapters available cha. Delivery time 4-8 din samma ho, ra sabai products lightweight materials bata baneko cha. Return policy sirf damaged items ko lagi applicable cha, ra refund request process garna 'My Orders' section ma click garna parcha. Luggage bags lifetime warranty sanga aauchha, tara warranty ko details manufacturer ko website ma register garepachi thaha huncha.",Luggage bag ko lifetime warranty kasari register garna sakchhu?,Luggage bag ko lifetime warranty register garna manufacturer website ma serial number enter garna parcha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform le subscription-based meal plans offer garcha jasari keto, vegan, ra balanced diets. Delivery daily basis ma huncha, ra subscription plans weekly, bi-weekly, ra monthly options ma available cha. Cancelation policy weekly plans ko lagi 24 hours advance notice ma applicable cha, tara long-term plans ma cancellation charges applicable huncha. Meals nutritional breakdown order confirmation email ma clearly mentioned huncha.",Meal plans ko nutritional breakdown kasari pauna sakchhu?,Meal plans ko nutritional breakdown order confirmation email ma clearly mentioned huncha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma pet supplies jasari dog food, cat litter, ra grooming kits available cha. Delivery timing 4-7 din samma ho, ra return policy unopened items ko lagi 10 din samma applicable cha. Product-specific feeding guidelines packaging ma mentioned huncha, ra detailed usage instructions product page ma view garna milcha. Bulk purchases ko lagi upto 10% discount available cha, jun checkout ma automatically apply huncha.",Dog food ko feeding guidelines kasari pauna sakchhu?,"Dog food ko feeding guidelines product ko packaging ma mentioned huncha, ra detailed instructions product page ma view garna milcha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma electronic gadgets jasari wireless earbuds, smartwatches, ra portable chargers available cha. Delivery time 5-9 din samma ho, ra replacement sirf defective items ko lagi 7 din samma applicable cha. Sabai gadgets ko technical specifications product page ma mentioned huncha, jaha battery life, compatibility, ra warranty ko details view garna milcha. Refund process ko lagi product ko photo upload mandatory huncha.",Gadget ko compatibility details kasari thaha pauna sakchhu?,Gadget ko compatibility details product page ma 'Technical Specifications' section ma mentioned huncha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform le fitness classes ko subscription options jasari yoga, pilates, ra high-intensity training offer garcha. Classes virtual platform ma live stream huncha, ra recorded sessions 48 hours samma access garna milcha. Subscription plans ma one-week trial option available cha, ra feedback submit garera trial extend garna milcha. Cancelation ko lagi minimum 3 days advance notice dina parcha.",Recorded sessions ko access kati samay samma huncha?,Recorded sessions 48 hours samma access garna milcha subscription ko under.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma personalized gifts jasari engraved jewelry, photo-printed mugs, ra custom notebooks available cha. Delivery timing 7-10 din samma ho, ra customization order ko proof approve garepachi suru huncha. Cancelation sirf proof approval ko agadi garna milcha. Sabai custom orders ko status 'My Orders' section ma view garna milcha.",Customization order status kasari check garna sakchhu?,Customization order status 'My Orders' section ma view garna milcha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma baby products jasari diapers, baby wipes, ra baby bottles available cha. Delivery time 3-5 din samma ho, ra return policy unopened items ko lagi 7 din samma applicable cha. Baby bottles BPA-free materials bata baneko cha, ra cleaning instructions product page ma clearly mentioned huncha. Subscription-based delivery services diapers ko lagi monthly basis ma available cha.",Baby bottles ko cleaning instructions kasari pauna sakchhu?,Baby bottles ko cleaning instructions product page ma clearly mentioned huncha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform le adventure gear jasari trekking poles, waterproof jackets, ra climbing harness offer garcha. Delivery timing 5-9 din samma ho, ra sabai products manufacturer warranty sanga aauchha. Warranty claim process ko lagi invoice ra product photos upload garnu parcha. Size charts ra product usage tips product page ma mentioned huncha.",Climbing harness ko size kasari confirm garna sakchhu?,Climbing harness ko size product page ma available size chart follow garera confirm garna sakchhu.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma home improvement products jasari paint brushes, wall decors, ra furniture polish available cha. Delivery timing 4-6 din samma ho, ra return policy unused items ko lagi 15 din samma cha. Paint brushes ko size ra type product page ma clearly listed cha, ra specific wall materials ko lagi recommended brushes ra paints ko suggestions pani available cha.",Paint brushes ko type ra size kasari thaha pauna sakchhu?,Paint brushes ko type ra size product page ma 'Specifications' section ma clearly listed cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma seasonal fruits jasari mangoes, apples, ra bananas available cha. Delivery 3-5 din samma cha, ra fresh produce ko return policy damaged products ko lagi applicable cha. Fruits ko quality check haru packaging ma garincha, ra temperature-controlled boxes ma pack garincha.",Seasonal fruits ko quality kasari confirm garna sakchhu?,"Seasonal fruits ko quality packaging ma check garincha, ra temperature-controlled boxes ma pack garincha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma home security devices jasari smart locks, security cameras, ra motion detectors available cha. Delivery time 5-8 din samma ho, ra installation services extra charges ma available cha. Warranty defective items ko lagi 12 months samma cha, ra claim process ko lagi product serial number parcha.",Smart locks ko installation service kasari book garna sakchhu?,Smart locks ko installation service checkout ma 'Add Installation' option select garera book garna sakchhu.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma gardening tools jasari rakes, hoes, ra watering cans available cha. Delivery timing 3-5 din samma ho, ra return policy unused tools ko lagi 7 din samma applicable cha. Product descriptions ma material, size, ra usability ko details mention gareka huncha.",Gardening tools ko material ra size kasari thaha pauna sakchhu?,Gardening tools ko material ra size product description ma mention gareka huncha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma tech gadgets jasari tablets, wireless headphones, ra portable speakers available cha. Delivery time 5-7 din samma cha, ra warranty defective items ko lagi 6 months samma cha. Battery life, features, ra connectivity options product page ma clearly listed huncha.",Wireless headphones ko battery life ra features kasari check garna sakchhu?,Wireless headphones ko battery life ra features product page ma 'Specifications' section ma listed huncha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma luxury items jasari branded perfumes, watches, ra accessories available cha. Delivery timing 7-10 din samma cha, ra replacement sirf defective items ko lagi 7 din samma applicable cha. Sabai items genuine manufacturer products ko under guarantee available cha.",Luxury items ko authenticity kasari confirm garna sakchhu?,Luxury items ko authenticity sabai items genuine manufacturer products ko under guarantee available cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma pet grooming products jasari shampoos, brushes, ra nail clippers available cha. Delivery 4-6 din samma ho, ra return policy unused items ko lagi 10 din samma cha. Sabai grooming products natural ingredients bata baneko cha, ra product details haru product page ma listed cha.",Pet grooming products ko ingredients kasari thaha pauna sakchhu?,Pet grooming products ko ingredients product page ma clearly listed cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma baby care products jasari baby lotions, diapers, ra bibs available cha. Delivery 3-5 din samma cha, ra return policy unused products ko lagi 15 din samma cha. Sabai baby products dermatologically tested ra hypoallergenic cha.",Baby care products ko testing details kasari thaha pauna sakchhu?,Baby care products ko testing details product description ma dermatologically tested ra hypoallergenic cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma fitness accessories jasari yoga mats, resistance bands, ra dumbbells available cha. Delivery time 3-6 din samma ho, ra return policy unused items ko lagi 10 din samma applicable cha. Resistance bands ra yoga mats ko material high-quality non-toxic rubber bata baneko cha, ra size options haru product page ma listed cha.",Yoga mats ra resistance bands ko material kasari check garna sakchhu?,Yoga mats ra resistance bands ko material product page ma 'Specifications' section ma high-quality non-toxic rubber bata baneko cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma outdoor gear jasari tents, backpacks, ra sleeping bags available cha. Delivery time 5-7 din samma ho, ra return policy unused products ko lagi 10 din samma applicable cha. Sabai products water-resistant ra lightweight materials bata baneko cha, ra size charts haru product page ma available cha.",Outdoor gear ko water-resistant quality kasari thaha pauna sakchhu?,Outdoor gear ko water-resistant quality product page ma 'Specifications' section ma clearly mentioned cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma office supplies jasari printers, paper, ra stationery kits available cha. Delivery timing 3-5 din samma cha, ra return policy unopened products ko lagi 7 din samma cha. Printer ko ink ra paper type compatibility product page ma mentioned cha, ra sabai products ko warranty 1 year samma cha.",Printer ko ink compatibility kasari check garna sakchhu?,Printer ko ink compatibility product page ma 'Ink and Paper Compatibility' section ma mentioned cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma health supplements jasari vitamins, protein powders, ra energy drinks available cha. Delivery time 4-6 din samma cha, ra return policy unused products ko lagi 15 din samma applicable cha. Sabai products certified organic ra GMO-free materials bata baneko cha.",Health supplements ko organic certification kasari confirm garna sakchhu?,Health supplements ko organic certification product description ma certified organic ra GMO-free materials bata baneko cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma craft supplies jasari yarn, knitting needles, ra sewing machines available cha. Delivery timing 3-6 din samma cha, ra return policy unused products ko lagi 10 din samma cha. Sabai products high-quality materials bata baneko cha, ra size charts ra usage guides product page ma available cha.",Knitting needles ko size kasari thaha pauna sakchhu?,Knitting needles ko size product page ma 'Specifications' section ma size chart ko roop ma available cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform ma cooking appliances jasari blenders, air fryers, ra pressure cookers available cha. Delivery timing 5-7 din samma cha, ra return policy defective items ko lagi 7 din samma applicable cha. Sabai appliances ko safety certifications product page ma listed cha.",Cooking appliances ko safety certification kasari thaha pauna sakchhu?,Cooking appliances ko safety certification product page ma 'Certifications' section ma listed cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Platform le online courses jasari coding, photography, ra digital marketing offer garcha. Subscription plans monthly ra yearly basis ma available cha. Course access 24/7 online platform ma garincha, ra completion certificate exams ko baad provide garincha.",Online course ko completion certificate kasari pauna sakchhu?,Online course ko completion certificate exams ko baad automatically provide garincha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Premium footwear like leather boots, running shoes, and casual sneakers come in various sizes and designs. The typical delivery time is between 5 to 8 days, and the size exchange policy is applicable for unused items within 7 days. The product descriptions include detailed size guides to help with accurate sizing, including measurements and fit type. Footwear items also come with a 3-month warranty for defective products, with proof of purchase required for claims.",How can I choose the right size for shoes?,"The right size can be chosen by referring to the detailed size guide provided in the product description, which includes measurements and fit type for different foot shapes."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Gardening tools like rakes, hoes, and watering cans are made from durable materials and are designed for various gardening tasks. Delivery usually takes 3 to 5 days, with a return policy for unused items applicable within 7 days. The product details include material specifications, sizes, and the type of gardening task they are suited for.",How can I confirm the material and size of gardening tools?,"The material and size details are listed in the product description section, where specifications for each tool are mentioned clearly."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Baby care products, such as lotions, diapers, and bibs, are all dermatologically tested and hypoallergenic. These products are delivered within 3 to 5 days, and unused products can be returned within 15 days. The packaging includes clear usage instructions, and the ingredients for lotions and wipes are listed to ensure safety for babies with sensitive skin.",How can I check the ingredients of baby care products?,"The ingredients of baby care products, including lotions and wipes, are clearly listed in the product description to ensure safety and suitability for sensitive skin."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Smart home devices like smart locks, cameras, and motion detectors are designed to enhance security and convenience in your home. Delivery usually takes 5 to 8 days, and installation services can be arranged for an additional fee. Warranty for defective items lasts 12 months, and customers must provide the product serial number when requesting warranty services. Product descriptions include compatibility details for easy integration with other smart home systems.",How can I check if the smart lock is compatible with other devices in my home?,"The compatibility details for smart locks and other devices are mentioned in the product description, making it easy to confirm compatibility with existing smart home systems."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Seasonal fruits like mangoes, apples, and bananas are delivered fresh and typically arrive within 3 to 5 days. The return policy allows returns only for damaged products, and quality checks are done during packaging to ensure freshness. Temperature-controlled boxes are used for packaging to maintain the integrity of the fruits during transit.",How can I confirm the quality of the seasonal fruits before purchasing?,"The quality of seasonal fruits is confirmed through packaging that includes temperature-controlled boxes, ensuring freshness and integrity of the produce."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Cooking appliances like blenders, air fryers, and pressure cookers are designed for efficient home use. Delivery is typically completed in 5 to 7 days, and defective products are covered under a 7-day return policy. Safety certifications for these appliances are listed in the product description, and warranty claims require proof of purchase and product photos for processing.",How can I confirm the safety certification for cooking appliances?,"Safety certifications for cooking appliances are clearly mentioned in the product description, ensuring they meet the required safety standards."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Fitness accessories such as yoga mats, resistance bands, and dumbbells are designed for various fitness levels. Delivery time generally ranges from 3 to 6 days, and the return policy allows returns for unused products within 10 days. The material used for these accessories is usually non-toxic, eco-friendly rubber, and product pages provide detailed information about sizes and recommended uses for each accessory.",How can I check the material used in fitness accessories like yoga mats and resistance bands?,"The material used in fitness accessories, including yoga mats and resistance bands, is mentioned in the product description section, where it is noted that they are made from high-quality, non-toxic rubber."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Luxury items like branded perfumes, watches, and accessories are authentic and come with guarantees from the manufacturers. These items typically have a delivery time of 7 to 10 days, with returns allowed only for defective products within 7 days. Each product includes a certificate of authenticity, which can be verified by contacting the manufacturer.",How can I verify the authenticity of luxury items like perfumes and watches?,The authenticity of luxury items is guaranteed by the manufacturer and can be verified through the certificate of authenticity included with the product.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko Kathmandu, Pokhara, ra Lalitpur jasto popular jagah haru le tourists ko man attract garchan. Kathmandu ma Durbar Square, Swayambhunath, ra Pashupatinath jasta historical sites haru cha, ra Pokhara ko Fewa Lake ra Sarangkot adventure lovers ko lagi popular destination ho. Lalitpur ma Patan Durbar Square ra Mahabouddha Stupa haru famous cha.",Pashupatinath kahaan cha?,"Pashupatinath Kathmandu ma cha, jaha religious ra cultural significance cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Chitwan National Park ko location Bharat border ko najik cha, ra Sauraha ma safari tours, jungle walks, ra elephant rides ko suvidha haru available cha. Park ko diverse wildlife jasma tigers, rhinos, ra elephants haru dekhna sakinchha, ra yaha ko natural beauty tourist haru ko lagi ekdamai attractive cha.",Chitwan National Park kahaan cha?,"Chitwan National Park Bharat ko border ko najik cha, Chitwan district ma."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko Everest Base Camp trek, Annapurna Circuit, ra Langtang trek mountain enthusiasts ko lagi famous destinations haru hun. Everest Base Camp trek Sagarmatha National Park ko andar cha, jaha trekkers le worldâ€™s highest mountain ko nazara dekhna sakchhan. Annapurna Circuit Pokhara bata start garera Mustang samma puryaunchha.",Everest Base Camp kahaan cha?,"Everest Base Camp Sagarmatha National Park, Solukhumbu district ma cha, jaha worldâ€™s highest mountain Mount Everest cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Lumbini, jaha Gautama Buddha ko janmabhumi cha, Nepal ko Rupandehi district ma located cha. Lumbini ma Maya Devi Temple, Ashoka Pillar, ra Lumbini Monastic Site jasta historical places haru cha, ra yaha haru religious pilgrims ko lagi ekdamai important destination cha.",Lumbini kahaan cha?,"Lumbini Nepal ko Rupandehi district ma cha, jaha Gautama Buddha ko janmabhumi cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Gosaikunda, Nepal ko Langtang region ma cha ra trekking lovers ko lagi popular destination ho. Gosaikunda holy lake is situated at an altitude of 4,380 meters. Yo lake ma trekkers haru religious significance ra stunning mountain views ko anubhav garna jancha.",Gosaikunda kahaan cha?,"Gosaikunda Langtang region, Rasuwa district ma cha, ra yaha ko holy lake trekking ko lagi popular cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Pokhara ko Fewa Lake ma boating, paragliding, ra hiking garne suvidha haru cha. Tyo jaga, Sarangkot bata Himalaya ko stunning view dekhincha, ra Pokhara ko central location bata yaha jana asaan cha. Phewa Lake ko location Pokhara ko western side ma cha.",Pokhara ko Fewa Lake kahaan cha?,"Fewa Lake Pokhara ko western side ma cha, ra tyo Pokhara ko central location bata asaanai jan sakinchha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Rara Lake, jo Nepal ko sabai thulo freshwater lake ho, Mugu district ma cha. Yo lake ekdamai remote location ma cha, ra yaha janey trekkers haru le pure natural beauty ra peaceful environment ko anubhav garna sakchhan. Rara Lake ko altitude 2,990 meters cha.",Rara Lake kahaan cha?,"Rara Lake Nepal ko Mugu district ma cha, ra tyo remote location ma cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Bhaktapur Durbar Square, jaha medieval architecture ra Newar culture ko perfect mix dekhna sakinchha, Kathmandu valley ko Bhaktapur district ma cha. Yaha ko historical sites, temples, ra traditional squares haru le tourists ko attraction baneko cha.",Bhaktapur Durbar Square kahaan cha?,Bhaktapur Durbar Square Kathmandu valley ko Bhaktapur district ma cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nagarkot, Kathmandu valley ko east side ma ek popular hill station ho, jaha sun rise ra sunset ko beautiful view dekhna sakinchha. Nagarkot ko altitude 2,195 meters cha ra yaha ko location Kathmandu city bata lagbhag 32 kilometers door cha.",Nagarkot kahaan cha?,"Nagarkot Kathmandu valley ko east side ma cha, Kathmandu city bata lagbhag 32 kilometers door cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Bandipur, ek charming hilltop town, Tanahun district ma cha. Yaha ko picturesque landscape, traditional houses, ra clean environment le visitors ko dil jeetcha. Bandipur ma hiking trails ra cultural experiences pani available cha.",Bandipur kahaan cha?,"Bandipur Tanahun district ko ek hilltop town ho, jaha picturesque landscapes ra traditional houses cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Ilam, eastern Nepal ko Ilam district ma cha ra tea gardens ra natural beauty ko lagi famous cha. Ilam ma Antu Danda, Kanyam Tea Garden, ra Shree Antu jasta popular tourist spots haru cha.",Ilam kahaan cha?,"Ilam eastern Nepal ko Ilam district ma cha, ra yaha tea gardens ra natural beauty ko lagi jaana jaane cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Hetauda, Makwanpur district ko capital city ho, ra Kathmandu bata lagbhag 132 kilometers door cha. Yaha ko main attraction haru ma Bharta Bazar, Makwanpur Gadhi, ra scenic views of surrounding mountains cha.",Hetauda kahaan cha?,"Hetauda Makwanpur district ko capital city ho, Kathmandu bata lagbhag 132 kilometers door cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Tansen, Palpa district ma cha ra Tansen ko beauty ra culture le tourists haru ko attraction baneko cha. Tansen ko location Himalaya ko foothills ma cha, ra yaha bata Dhaulagiri mountain ko stunning view dekhna sakinchha.",Tansen kahaan cha?,"Tansen Palpa district ma cha, ra yaha bata Dhaulagiri mountain ko stunning view dekhna sakinchha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Sauraha, Chitwan district ma cha, ra yaha ko Chitwan National Park le jungle safaris, wildlife viewing, ra birdwatching ko suvidha haru provide garcha. Sauraha ko location park ko entry gate ko najik cha.",Sauraha kahaan cha?,"Sauraha Chitwan district ma cha, ra tyo Chitwan National Park ko entry gate ko najik cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Jomsom, Mustang district ko ek famous town ho, jaha adventure enthusiasts ko lagi trekking, paragliding, ra mountain biking ko suvidha haru cha. Jomsom ko location Annapurna Conservation Area ko central region ma cha, ra yaha bata Annapurna ra Dhaulagiri mountain ko spectacular views dekhincha.",Jomsom kahaan cha?,"Jomsom Mustang district ko ek town ho, ra Annapurna Conservation Area ko central region ma cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Dhulikhel, Kathmandu valley ko east ma ek peaceful hill station ho, jaha le stunning sunrise views ra panoramic mountain views dekhincha. Dhulikhel ko altitude 1,550 meters cha ra yaha bata Kathmandu ra surrounding regions ko views pani dekhincha.",Dhulikhel kahaan cha?,"Dhulikhel Kathmandu valley ko east side ma cha, ra yaha bata stunning sunrise ra mountain views dekhincha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Barahakshetra, Sunsari district ko ek historical pilgrimage site ho, jaha Hindu religious activities ko lagi famous cha. Barahakshetra ko location Koshi River ko kinara ma cha, ra yaha ko temple complex religious pilgrims ko lagi ek popular destination ho.",Barahakshetra kahaan cha?,"Barahakshetra Sunsari district ko Koshi River ko kinara ma cha, ra yaha ko temple complex religious significance rakheko cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Rupandehi district ko Sainamaina, ek small town ho jaha Lumbini ko proximity cha. Sainamaina ma agriculture ra small-scale businesses haru prominent cha, ra yaha ko peaceful environment visitors ko lagi attractive cha.",Sainamaina kahaan cha?,"Sainamaina Rupandehi district ma cha, ra Lumbini ko najik cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Rara Lake, Mugu district ko sabai thulo lake ho, ra yaha ko scenic beauty trekking ko lagi popular destination ho. Rara Lake ko altitude 2,990 meters cha ra yaha janey trekkers haru le peaceful environment ra pure natural beauty ko anubhav garna sakchhan.",Rara Lake kahaan cha?,"Rara Lake Mugu district ma cha, ra yo Nepal ko sabai thulo freshwater lake ho."
