category,system,instruction,context,question,response
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,"Ek software engineer le new app develop garcha, jun time management ma focus garcha. Aba yo app le user ko daily routine organize garna help garcha.",Time management app user ko daily routine organize garna madat garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek wildlife documentary ma jungle ko rare species capture garcha. Aba tyo documentary le species ko conservation ko importance dekhauncha.,Wildlife documentary le rare species conservation ko importance highlight garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek villager le rainwater harvesting system setup garcha. Aba yo system le drought ko problem solve garna madat garcha ra unko community ko pani ko shortage fix huncha.,Rainwater harvesting le drought ko problem solve garera pani ko shortage fix garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,The Dark Knight movie ma Batman le Joker ko chaotic plans stop garcha. Aba usko moral decisions le Gotham city ko safety ma focus garcha.,The Dark Knight ma Batman le Joker stop garera Gotham city ko safety ma focus garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek student le apno hobby photography ma dherai ramro huncha. Aba usko photos competitions ma select huncha ra usle awards win garcha.,Photography ma student ko hobby le awards jitcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,"Ek mountain climber le K2 summit garcha, jun Everest bhanda difficult chha. Aba usko success le climbing community ma ekdam respect paunchha.",K2 summit garera climber le climbing community ma respect paunchha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek teacher le online classes ma innovative methods use garcha. Aba unko students le interactive ra fun learning experience paunchhan.,Online classes ma teacher le innovative methods le interactive learning dincha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek city ma green initiative start huncha. Aba locals le trees plant garchhan ra pollution control ko lagi collective effort dinchan.,Green initiative ma locals le trees plant garera pollution control garchhan.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek family le vacation ma beach visit garcha. Aba uniharu ko bonding ma ramailo time spend hunechha ra memories create huncha.,Family vacation ma bonding ra memories create hunchha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,"Ek nepali writer le novel publish garcha, jun international level ma recognition paunchha. Aba unko story le Nepali culture ko beauty showcase garcha.",Nepali writer ko novel international level ma recognition paunchha ra culture showcase garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek young entrepreneur le eco-friendly packaging company start garcha. Aba yo packaging le plastics ko alternatives provide garcha ra environment safe banaucha.,Eco-friendly packaging company le plastics ko alternative provide garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek wildlife sanctuary ma conservation program start huncha. Aba tyo program le endangered species ko breeding ra survival ko lagi significant impact dincha.,Wildlife sanctuary ko program le endangered species ko survival ma help garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,"Ek talented singer le reality show ma participate garcha. Aba usko voice le judges ra audience ko heart jitcha, ra usle competition win garcha.",Reality show ma singer le audience ko heart jitera competition win garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek farmer le drone technology use garera irrigation system efficient banaucha. Aba tyo drone le water distribution proper tarikale garna madat garcha.,Drone technology le farmer ko irrigation system efficient banaucha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek group of friends le forest cleanup campaign organize garcha. Aba campaign le litter ko problem solve garcha ra local wildlife lai safe environment dincha.,Forest cleanup campaign le litter remove garera wildlife ko environment safe banaucha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Harry Potter series ma Harry le Voldemort sanga ladcha ra usko evil plans stop garcha. Aba usko bravery le Hogwarts ra wizarding world save garcha.,Harry le Voldemort ko evil plans stop garera wizarding world save garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek day ek young scientist le battery ko new type invent garcha. Aba tyo battery renewable energy store garna sakcha ra electric vehicles efficient banaucha.,Scientist le renewable energy store garna sakne new battery invent garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek cyclist le Himalayan trail ma solo journey complete garcha. Aba usle extreme weather sanga battle gardai adventure finish garcha.,Cyclist le Himalayan trail ma solo journey finish garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek orphan boy le ek old man sanga guitar sikcha. Aba usle ek music competition ma participate garera apno talent showcase garcha.,Orphan boy le guitar sikera competition ma talent showcase garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek young chef le cooking show ma participate garcha. Aba usko unique recipes le judges impressed garera uslai winner banaucha.,Cooking show ma young chef le unique recipes le winner banchha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek day ek village ma flood alert aauchha. Aba villagers le mutual help le evacuation process fast banaucha ra sabai ko safety ensure garcha.,Flood alert ma villagers le mutual help le safety ensure garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek old temple ko renovation project suru huncha. Aba locals le fundraising garera tyo heritage preserve garna madat garcha.,Temple renovation project ma locals le heritage preserve garna madat garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek teacher le virtual reality tools use garera history class interactive banaucha. Aba students le ancient civilizations visually experience garna paunchhan.,Virtual reality le students lai ancient civilizations visually experience garna madat garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek marathon event ma thousands of runners participate garcha. Aba event le health awareness ra fitness ko importance promote garcha.,Marathon event le health awareness ra fitness ko importance promote garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek day ek dog hero banchha jaba usle apno owner lai forest fire bata save garcha. Aba yo event media ma viral huncha ra dog ko courage ko dherai tarif huncha.,Dog le owner lai forest fire bata save garera hero banchha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek artist le sand sculpture banayera international art competition ma participate garcha. Aba usko creativity le first prize jitna madat garcha.,Artist le sand sculpture le competition ma first prize jitcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek programmer le blind-friendly app design garcha. Aba yo app le visually impaired users ko navigation ra accessibility ko problem solve garcha.,Blind-friendly app visually impaired users ko navigation problem solve garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek scientist le Mars colony ko blueprint develop garcha. Aba tyo blueprint le human life sustain garna ko lagi advanced technology explore garcha.,Mars colony blueprint le human life sustain garna technology explore garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek popular cricket match ma underdog team le champion team lai haraucha. Aba uniharu ko performance le fans ko dherai appreciation paunchha.,Underdog team le champion team lai harayera fans ko appreciation paunchha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,"Ek traveler le hidden village visit garcha, jaha local culture ko unique practices observe garcha. Aba unko story le tourism industry ma naya focus leauchha.",Traveler le hidden village ko unique culture explore garera tourism promote garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek old man le apno garden ma organic vegetables grow garcha. Aba usle tyo vegetables sell garera local market ma fresh produce ko demand fulfill garcha.,Old man le organic vegetables grow garera local market ko demand fulfill garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek space mission ma astronaut le International Space Station repair garcha. Aba unko hard work le mission successful huncha ra scientific experiments continue huncha.,Astronaut le ISS repair garera mission successful banaucha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek musician le street performance le start garcha. Aba usko music ko melody le passerby ko attention tancha ra usle support receive garcha.,Street performance ma musician ko melody le manche ko attention tancha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek city ma robot delivery system test huncha. Aba tyo system le fast ra contactless delivery ko convenience provide garcha.,Robot delivery system le fast ra contactless delivery provide garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,"Ek student le online platform bata coding sikcha. Aba usle apno first mobile app launch garcha, jun user-friendly chha.",Student le coding sikera first mobile app launch garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek couple le abandoned puppy rescue garcha. Aba puppy uniharu ko ghar ma happy family member banchha.,Couple le puppy rescue garera happy family member banaucha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek artist le virtual reality use garera 3D art exhibition host garcha. Aba visitors le immersive experience enjoy garchhan.,VR exhibition ma artist le immersive 3D art showcase garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek teenager le bike tour ma entire country explore garcha. Aba usko journey stories le social media ma inspiration spread garcha.,Teenager ko bike tour journey le social media ma inspiration spread garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek day ek journalist le small village ko untold story cover garcha. Aba tyo article le government ko attention tanera village ko problems solve garna madat garcha.,Journalist ko article le village ko problems solve garna government ko attention tancha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek group of students le plastic-free campaign start garcha. Aba unko efforts le school ra community ma awareness increase garcha.,Students ko plastic-free campaign le school ra community ma awareness spread garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek swimmer le Olympic level competition ma represent garcha. Aba usko determination le gold medal jitna madat garcha.,Swimmer le Olympic competition ma gold medal jitna determination dekhauncha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek tourist le Nepali food ma momo ra sel roti ko taste enjoy garcha. Aba usle social media ma Nepali cuisine ko dherai tarif garcha.,Tourist le momo ra sel roti enjoy garera Nepali cuisine ko tarif garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek mountaineer le winter season ma difficult peak summit garcha. Aba unko bravery le adventure community ma respect paunchha.,Mountaineer le winter summit garera adventure community ma respect paunchha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek Nepali football team le regional championship ma unexpected victory paunchha. Aba tyo victory le nation ma unity ra pride leauchha.,Football team ko victory le nation ma unity ra pride leauchha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek startup company le affordable electric scooter launch garcha. Aba tyo scooter le eco-friendly transportation promote garcha.,Startup company ko scooter eco-friendly transportation promote garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek birami man lai hospital ma blood donate garera ek stranger ko life save huncha. Aba yo act le usko story local news ma highlight huncha.,Blood donation le stranger ko life save garera story highlight huncha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek artist le beach ma sand art banaucha. Aba usko art le environment preservation ko message spread garcha.,Sand art le environment preservation ko message spread garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek child prodigy le mathematics ma extraordinary skills dekhauncha. Aba usle international olympiad ma gold medal jitna sakcha.,Child prodigy le math olympiad ma gold medal jitna skills dekhauncha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek author le historical fiction novel publish garcha. Aba tyo novel readers ma dherai popular huncha ra bestseller banchha.,Historical fiction novel bestseller banchha ra readers ma popular huncha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek environmentalist le river cleanup campaign lead garcha. Aba campaign le polluted river lai clean garna dherai help garcha.,Environmentalist ko campaign le polluted river clean garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek boy le apno first science project ma volcano model banaucha. Aba school ma usko creativity ko dherai tarif huncha.,Boy ko volcano model le school ma creativity ko tarif paunchha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek software developer le language translation app develop garcha. Aba yo app le users lai communication easy banaucha.,Translation app le users ko communication easy banaucha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek city ma solar-powered buses operate huncha. Aba yo initiative le pollution reduce garera sustainable transportation promote garcha.,Solar-powered buses le pollution reduce garera sustainable transportation promote garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek young girl le robotics competition ma humanoid robot present garcha. Aba tyo robot le advanced features ko karan judges impressed garcha.,Humanoid robot le advanced features le judges impressed garcha.
summary,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","Summarize the following text in Roman Nepali
",,Ek wildlife photographer le jungle ma rare bird ko photo capture garcha. Aba usko photo international magazine ma feature huncha.,Wildlife photographer ko rare bird photo international magazine ma feature huncha.
